STATEFP10,STATE,STATE_ABV,ZCTA,GEOID10,MULTI_STATE,POP,PR_HRI,F_HRI,LOW_EMS,P_NEHD,PR_NEHD,HHB_SCORE,HHB_RANK,P_CHD,PR_CHD,F_CHD,P_OBS,PR_OBS,F_OBS,P_DIABETES,PR_DIABETES,F_DIABETES,P_COPD,PR_COPD,F_COPD,P_ASTHMA,PR_ASTHMA,F_ASTHMA,P_MNTHL,PR_MNTHL,F_MNTHL,F_SEN_COUNT,SEN_SCORE,SEN_RANK,P_UNINSUR,PR_UNINSUR,P_POV,PR_POV,P_UNEMP,PR_UNEMP,P_NOHSDP,PR_NOHSDP,P_ISO,PR_ISO,P_ELP,PR_ELP,P_DISABL,PR_DISABL,P_ODW,PR_ODW,P_AGE65,PR_AGE65,P_AGE5,PR_AGE5,SOCIODEM_SCORE,SOCIODEM_RANK,P_IMPERV,PR_IMPERV,P_TREEC,PR_TREEC,P_NOVEH,PR_NOVEH,P_MOBILE,PR_MOBILE,P_RENT,PR_RENT,P_OZONE,PR_OZONE,P_PM25,PR_PM25,NBE_SCORE,NBE_RANK,OVERALL_SCORE,OVERALL_RANK
13,GA,Georgia,30058,1330058,0,52945,51,0.75,0,3.8,0.0447,0.3974,0.2042,3.7,0.0416,0,39.2,0.7106,1,12.4,0.6687,1,4.8,0.0893,0,11.7,0.8748,1,17.1,0.6422,0,3,0.5,0.6536,13,0.8029,24.5125442,0.6077,8.1,0.8276,9.4,0.4772,14.13105543,0.5384,0.624165674,0.5822,11.2,0.2979,5.599676942,0.1739,8.4,0.0635,7.2,0.7801,0.5151,0.5557,19.10166516,0.802,42.54931401,0.3167,8.2,0.7864,0.8,0.2276,44.41664662,0.8714,1.333333333,0.7627,0,0,0.5381,0.7311,0.5362,0.6349
13,GA,Georgia,30060,1330060,0,34562,82,1,0,4.511111111,0.0607,0.5304,0.4555,4.9,0.1522,0,33.9,0.3075,0,11,0.4747,0,5.9,0.202,0,10.3,0.4679,0,17.1,0.6422,0,0,0,0,31.8,0.9857,35.09324163,0.8314,5.3,0.6166,26.9,0.9303,14.48310604,0.5629,14.72494467,0.9742,11.3,0.3049,19.04667917,0.8485,9.7,0.0903,5.8,0.5645,0.6709,0.9079,38.91079167,0.8983,27.38683345,0.4648,10.7,0.8664,2.6,0.3249,58.329718,0.9415,1.666666667,0.8026,0,0,0.6141,0.8565,0.555,0.6699
13,GA,Georgia,30062,1330062,0,62136,65,0.75,0,4.64,0.0628,0.4064,0.2225,4.1,0.0651,0,27.2,0.0803,0,8.2,0.1174,0,4.2,0.0489,0,8.8,0.0706,0,12.4,0.0707,0,0,0,0,7.4,0.549,10.65848384,0.1842,3.6,0.3956,4.6,0.1894,9.334272631,0.2042,2.455716586,0.8031,7.7,0.0994,5.427657129,0.1667,14.8,0.3039,5.6,0.5283,0.3424,0.1576,24.2264825,0.8291,44.06295113,0.3024,1.7,0.2412,0.8,0.2276,21.73082637,0.4509,1.666666667,0.8026,0,0,0.4077,0.4082,0.1971,0.0555
13,GA,Georgia,30064,1330064,0,46076,54,0.75,0,4.9,0.0671,0.4086,0.2241,4.8,0.1385,0,29.4,0.1327,0,9.3,0.2325,0,5,0.1064,0,9.3,0.1494,0,13.1,0.1132,0,0,0,0,5.3,0.3907,10.40003259,0.1769,3.5,0.3811,5,0.2116,11.47105106,0.3416,1.263240146,0.698,10.1,0.2273,5.153250253,0.1544,18.5,0.5393,6.5,0.6827,0.3804,0.2299,15.52322694,0.7795,49.75184049,0.2442,3.6,0.4467,0.4,0.1847,17.40343582,0.3157,1.333333333,0.7627,0,0,0.3905,0.3603,0.2036,0.0615
13,GA,Georgia,30066,1330066,0,52936,63,0.75,0,5.2,0.0734,0.4117,0.2294,4.3,0.0816,0,28.1,0.0984,0,8.4,0.1354,0,4.5,0.0672,0,9,0.096,0,13.2,0.1217,0,0,0,0,7.7,0.5685,12.13466254,0.2262,3.9,0.4372,3.4,0.1255,9.082807787,0.1919,1.963340892,0.7708,8.6,0.1409,5.241721854,0.1579,14.4,0.281,5.4,0.4912,0.3391,0.152,23.39262149,0.8247,43.59904028,0.3073,1.5,0.2226,0.2,0.1491,21.77960704,0.4527,1,0.6973,0,0,0.3791,0.3301,0.1779,0.042
13,GA,Georgia,30067,1330067,0,45182,73,0.75,0,4.066666667,0.0529,0.4014,0.2123,3.5,0.0332,0,30.3,0.1601,0,7.8,0.0873,0,4,0.0391,0,9.7,0.256,0,15,0.3345,0,0,0,0,18.6,0.9191,22.11517598,0.5372,5.1,0.5944,6.8,0.3214,19.09518699,0.8161,6.821648945,0.9242,6.7,0.0673,6.665890661,0.2276,10.4,0.1103,5.6,0.5283,0.5046,0.5276,29.4504599,0.8556,41.66658984,0.3253,4.4,0.5277,0.2,0.1491,60.79037972,0.9498,1.666666667,0.8026,0,0,0.5157,0.6847,0.3561,0.2786
13,GA,Georgia,30068,1330068,0,31595,51,0.75,0,4.171428571,0.0541,0.402,0.2131,4.6,0.112,0,25.6,0.0524,0,8.3,0.1261,0,4.1,0.0438,0,8.4,0.0302,0,11,0.0151,0,0,0,0,3.8,0.2602,6.285308554,0.0753,4.4,0.5068,2.6,0.0907,11.13654011,0.3172,1.784617374,0.7556,7.4,0.0874,4.026423404,0.1141,18.3,0.5259,4.7,0.3746,0.3108,0.1088,18.79397159,0.8003,48.71390513,0.255,1.7,0.2412,0.3,0.1681,14.75194752,0.2378,1.666666667,0.8026,0,0,0.3579,0.2778,0.1499,0.0267
13,GA,Georgia,30070,1330070,0,342,20,0.25,0,4,0.0497,0.1499,0.0122,7.2,0.622,0,40.1,0.7725,1,14.1,0.8264,1,9.5,0.7561,1,11,0.719,1,18.7,0.8217,1,5,0.8333,0.8437,21.6,0.9469,70.657277,0.9902,3.3,0.3533,47.7,0.9906,20.70063694,0.8645,0,0,18.8,0.751,4.273504274,0.1215,5.4,0.0319,6.8,0.7284,0.5778,0.7136,38.38334781,0.8962,13.76836158,0.6338,28.3,0.9775,0,0,67.93478261,0.9675,1.333333333,0.7627,0,0,0.6054,0.8454,0.6037,0.7516
13,GA,Georgia,30071,1330071,0,23005,51,0.75,0,4.2,0.0542,0.4021,0.2131,3.9,0.0516,0,33.9,0.3075,0,10.5,0.4004,0,4.8,0.0893,0,9.4,0.173,0,16.6,0.5704,0,0,0,0,30.1,0.9824,37.90653615,0.8681,4.5,0.5199,25.6,0.9191,8.797486432,0.1775,18.12069039,0.9831,5.3,0.0383,18.53372434,0.8361,5.8,0.0341,8,0.8568,0.6215,0.812,51.61480875,0.9434,23.25451175,0.5103,5.2,0.5979,2.4,0.3156,50.67091803,0.9101,0.333333333,0.458,0,0,0.5336,0.7229,0.437,0.4367
13,GA,Georgia,30072,1330072,0,730,20,0.25,0,10.56888889,0.3237,0.2868,0.0855,5.7,0.2882,0,37.9,0.605,0,13.4,0.7728,1,9.1,0.7023,1,12,0.9124,1,20.5,0.9307,1,4,0.6667,0.7602,13.4,0.8153,10.54794521,0.1809,2.2,0.2244,1,0.0489,20.83333333,0.8681,0,0,5.8,0.0464,2.443991853,0.0729,17.3,0.4628,0,0,0.272,0.0621,13.56116862,0.7641,56.92163009,0.1764,1.6,0.2322,2.5,0.3204,33.15649867,0.74,0.5,0.6086,0,0,0.406,0.4034,0.3278,0.226
13,GA,Georgia,30075,1330075,0,52573,54,0.75,0,4.8,0.0645,0.4072,0.2232,4.2,0.0732,0,25.1,0.0453,0,7.8,0.0873,0,4.1,0.0438,0,8.5,0.0397,0,11.6,0.0322,0,0,0,0,7.6,0.5621,7.097437816,0.093,4.2,0.4801,3.3,0.121,10.11194306,0.2503,1.638252009,0.7414,8.7,0.1462,3.387897738,0.0954,15.7,0.3588,5.1,0.4383,0.3287,0.1356,17.54532606,0.7929,50.28718762,0.2389,3.6,0.4467,0.3,0.1681,17.46867809,0.3179,1,0.6973,0,0,0.3803,0.3337,0.1731,0.0393
13,GA,Georgia,30076,1330076,0,42678,65,0.75,0,5.2,0.0734,0.4117,0.2294,4.1,0.0651,0,27.7,0.0901,0,8.5,0.1447,0,4.5,0.0672,0,9.1,0.1116,0,14.2,0.2276,0,0,0,0,15.3,0.8647,19.27197625,0.4501,3.1,0.3254,10,0.5094,11.39587968,0.3355,6.729051067,0.9229,8.7,0.1462,8.59082397,0.3397,11.7,0.1525,9,0.9126,0.4959,0.506,27.71066578,0.8473,42.42158074,0.3181,4.7,0.5539,0.9,0.2345,38.3764496,0.814,0.333333333,0.458,0,0,0.4608,0.5531,0.3221,0.2154
13,GA,Georgia,30078,1330078,0,33057,62,0.75,0,3.733333333,0.0442,0.3971,0.2037,5,0.1665,0,31.4,0.1997,0,10,0.3272,0,5.5,0.1573,0,9.3,0.1494,0,13.7,0.1694,0,0,0,0,11.3,0.7464,16.1830674,0.3503,3.6,0.3956,6.9,0.3281,7.115391937,0.1074,3.673845788,0.8591,8.5,0.1367,7.326388889,0.2651,13.4,0.2272,5.6,0.5283,0.3944,0.2579,26.59901244,0.8413,34.94908416,0.3905,2.6,0.3395,0.9,0.2345,22.71470614,0.4831,0.666666667,0.618,0,0,0.4153,0.4294,0.2228,0.0789
13,GA,Georgia,30079,1330079,0,2960,63,0.75,0,4,0.0497,0.3998,0.2111,4.3,0.0816,0,35.9,0.4382,0,12.2,0.643,0,5.4,0.1467,0,11.1,0.7481,1,17.5,0.6969,1,2,0.3333,0.5404,22.6,0.9541,26.62975082,0.6626,5.1,0.5944,24,0.9014,12.64044944,0.4284,2.087794433,0.7802,6.6,0.0642,5.813449024,0.1846,13,0.2078,6,0.5991,0.5377,0.6141,34.36578225,0.879,34.65031174,0.3932,11.5,0.8826,0,0,66.82180851,0.9651,1,0.6973,0,0,0.5453,0.746,0.5279,0.6187
13,GA,Georgia,30080,1330080,0,49905,58,0.75,0,4.133333333,0.0537,0.4018,0.2129,3.2,0.0237,0,30.1,0.1538,0,7.3,0.0573,0,3.7,0.0282,0,9.6,0.2268,0,14.7,0.2946,0,0,0,0,13.9,0.8293,19.03898937,0.443,3.6,0.3956,7.4,0.3598,20.95507383,0.8708,4.915679256,0.8924,7.6,0.095,6.24196752,0.2066,8.9,0.0724,8.5,0.8892,0.5054,0.5296,39.96921567,0.9019,31.92635934,0.4214,3.9,0.4784,0.1,0.1293,53.06082611,0.9222,1.666666667,0.8026,0,0,0.5223,0.6991,0.3604,0.2864
13,GA,Georgia,30082,1330082,0,25905,51,0.75,0,4.32,0.0568,0.4034,0.2157,4.4,0.091,0,30.9,0.1807,0,9.2,0.2209,0,4.8,0.0893,0,9.7,0.256,0,14.4,0.2541,0,0,0,0,12.3,0.7811,18.32276761,0.421,5.5,0.6383,8.1,0.4029,16.32924758,0.6817,2.936824132,0.8291,9.2,0.1743,6.640600366,0.2267,12.4,0.1804,5.3,0.474,0.481,0.4667,26.48451218,0.8408,44.99516813,0.2923,3.7,0.4571,1.1,0.2477,37.49460043,0.8028,1.666666667,0.8026,0,0,0.4919,0.6308,0.3283,0.2268
13,GA,Georgia,30083,1330083,0,50384,59,0.75,0,3.933333333,0.0488,0.3994,0.2108,4.8,0.1385,0,39.2,0.7106,1,14.1,0.8264,1,6.2,0.2402,0,11.8,0.8893,1,18.6,0.8132,1,4,0.6667,0.7602,15.4,0.8669,37.2356124,0.8602,7.7,0.809,15,0.7168,14.88545125,0.59,5.305852321,0.9006,11.2,0.2979,5.135377443,0.1537,9.3,0.0802,7.4,0.8023,0.6078,0.784,24.86858204,0.8326,41.09924937,0.3306,12,0.8918,0.5,0.1976,53.96197719,0.9263,0.666666667,0.618,0,0,0.5424,0.7403,0.6238,0.7826
13,GA,Georgia,30084,1330084,0,35921,53,0.75,0,3.84,0.0473,0.3986,0.21,4.7,0.1251,0,30,0.1506,0,10.2,0.3566,0,5.1,0.1156,0,9.2,0.1293,0,14.3,0.2409,0,0,0,0,17.7,0.9075,20.63650973,0.4926,4,0.4518,16.8,0.77,14.14390406,0.5391,11.85281939,0.9628,8.4,0.1313,8.61010394,0.341,13.7,0.2427,6.2,0.633,0.5472,0.6384,35.05840001,0.8818,35.57127359,0.3844,4.5,0.5366,1.2,0.2535,33.98965932,0.7543,0.333333333,0.458,0,0,0.4669,0.5702,0.3546,0.2757
13,GA,Georgia,30087,1330087,0,36761,52,0.75,0,3.96,0.0492,0.3996,0.2109,5,0.1665,0,34.3,0.3284,0,12.1,0.6309,0,5.1,0.1156,0,10.1,0.3953,0,13.9,0.1921,0,0,0,0,10.2,0.6997,16.38154221,0.3571,7.3,0.7861,6.7,0.3155,11.52785981,0.3459,1.187446989,0.6873,10.9,0.2787,7.517199514,0.2763,16.9,0.437,4.7,0.3746,0.4558,0.4031,16.34653554,0.7848,52.72629797,0.2159,4,0.4889,1.8,0.2869,20.11721508,0.4027,1,0.6973,0,0,0.4109,0.4169,0.2577,0.119
13,GA,Georgia,30088,1330088,0,25257,47,0.5,0,3.9,0.048,0.274,0.0745,4.5,0.1016,0,40.1,0.7725,1,14.4,0.8473,1,5.6,0.1678,0,11.7,0.8748,1,17.3,0.6711,1,4,0.6667,0.7602,15.2,0.863,29.62444133,0.7323,9.3,0.8717,9.2,0.4662,16.2968529,0.6795,1.125562781,0.6774,12.8,0.4077,5.964385325,0.1925,11.8,0.1566,7.1,0.7677,0.5815,0.7226,18.19541334,0.7966,48.71402615,0.255,11.2,0.8776,0,0,47.82903664,0.895,1,0.6973,0,0,0.5031,0.6572,0.5536,0.6674
13,GA,Georgia,30092,1330092,0,31704,61,0.75,0,4.171428571,0.0541,0.402,0.2131,3.4,0.0293,0,30.2,0.1567,0,7.9,0.0945,0,3.8,0.0313,0,9,0.096,0,13.5,0.15,0,0,0,0,12.5,0.7875,17.15601932,0.3818,3.3,0.3533,7.1,0.3413,19.60562352,0.8328,4.791202259,0.8899,5,0.0349,6.91932534,0.2416,12.4,0.1804,6.6,0.6979,0.4741,0.4493,34.2618612,0.8784,38.69657494,0.3546,4.1,0.4988,0.2,0.1491,52.86960049,0.9213,0.333333333,0.458,0,0,0.4657,0.5669,0.3073,0.1908
13,GA,Georgia,30093,1330093,0,53351,59,0.75,0,5.994285714,0.0973,0.4236,0.2491,3.4,0.0293,0,36,0.4464,0,10,0.3272,0,4.7,0.0817,0,9.9,0.3207,0,18,0.755,1,1,0.1667,0.3497,38.3,0.9921,34.9546021,0.8294,3.3,0.3533,31.9,0.9586,12.65349706,0.4292,24.19104825,0.9922,4,0.0254,24.86609765,0.9325,4.7,0.0278,8.3,0.8775,0.6418,0.8544,39.91197047,0.9017,32.26170475,0.4174,7.9,0.7727,1.1,0.2477,70.98511071,0.9727,0.5,0.6086,0,0,0.5601,0.7755,0.5572,0.6738
13,GA,Georgia,30094,1330094,0,31244,67,0.75,0,3.9,0.048,0.399,0.2103,5.5,0.2483,0,39.1,0.7026,1,12.2,0.643,0,6.3,0.2527,0,10.4,0.5077,0,16,0.4798,0,1,0.1667,0.3497,10.7,0.7223,19.6566883,0.4621,4.5,0.5199,8,0.3969,8.480245553,0.1626,1.385102316,0.7143,10.7,0.2653,8.549686661,0.3374,15.9,0.3714,5,0.4216,0.4374,0.3584,8.541025948,0.7159,51.06690574,0.2321,0.8,0.1672,0.9,0.2345,21.88546256,0.4561,2.333333333,0.8528,0,0,0.3798,0.3322,0.3126,0.1991
13,GA,Georgia,30096,1330096,0,62265,64,0.75,0,4.25,0.0559,0.4029,0.2147,3.9,0.0516,0,31.2,0.1925,0,9.8,0.2997,0,4.7,0.0817,0,9.3,0.1494,0,15.1,0.3488,0,0,0,0,19.8,0.9321,24.95360019,0.6187,3.7,0.4104,11.7,0.5909,14.71256468,0.5781,11.39287712,0.961,6.9,0.073,9.485526135,0.3957,10.6,0.1161,6.3,0.6495,0.5326,0.6012,38.48999863,0.8967,32.4896273,0.4151,4.5,0.5366,0.4,0.1847,58.51694095,0.942,0.333333333,0.458,0,0,0.4904,0.6274,0.3608,0.2873
13,GA,Georgia,30097,1330097,0,41715,57,0.75,0,4.32,0.0568,0.4034,0.2157,3.4,0.0293,0,23.8,0.0289,0,8.5,0.1447,0,3.4,0.0193,0,7.9,0.0084,0,11.3,0.0226,0,0,0,0,6.3,0.4707,11.05603125,0.1955,4.5,0.5199,5.1,0.2173,8.490138291,0.163,6.399259627,0.9188,5.4,0.0399,2.82293269,0.0814,11.4,0.142,4.9,0.4067,0.3155,0.1152,29.30194081,0.8549,33.53879806,0.4049,1.5,0.2226,0.7,0.2191,28.65171971,0.6464,0.333333333,0.458,0,0,0.4008,0.39,0.1802,0.0437
13,GA,Georgia,30101,1330101,0,54373,70,0.75,0,5.65,0.0882,0.4191,0.2427,4,0.058,0,31.1,0.1887,0,8.3,0.1261,0,4.7,0.0817,0,9.5,0.1987,0,14.6,0.2809,0,0,0,0,8.9,0.6376,13.79484418,0.2752,5,0.5821,5.7,0.2551,7.952692617,0.1394,1.297104677,0.7036,9,0.163,6.011658579,0.1947,10.5,0.1127,5.7,0.5455,0.3609,0.1904,15.83241816,0.7816,47.98776499,0.2617,1.9,0.2635,1.5,0.2712,22.17167425,0.4656,0.666666667,0.618,0,0,0.3802,0.3333,0.1916,0.0515
13,GA,Georgia,30102,1330102,0,37470,58,0.75,0,5.65,0.0882,0.4191,0.2427,4.5,0.1016,0,32.6,0.2469,0,9.1,0.2089,0,5.7,0.1786,0,9.8,0.2874,0,15.9,0.4655,0,0,0,0,15,0.8581,19.71529742,0.4637,3.3,0.3533,10.5,0.5339,9.343756813,0.2051,3.90451659,0.8666,10.5,0.2522,8.61923572,0.3415,10.6,0.1161,7.3,0.7914,0.4782,0.4599,11.85595137,0.7502,48.31997975,0.2584,3.9,0.4784,13.9,0.6729,27.0242639,0.606,0.666666667,0.618,0,0,0.4834,0.6108,0.3283,0.2268
13,GA,Georgia,30103,1330103,0,14781,63,0.75,0,5.8,0.0913,0.4207,0.2469,5.7,0.2882,0,34.9,0.3647,0,10.7,0.4297,0,7.6,0.4575,0,10.4,0.5077,0,18.1,0.7656,1,1,0.1667,0.3497,13.2,0.8092,23.81828564,0.5885,4.2,0.4801,15.6,0.7358,9.702840256,0.2255,0.900900901,0.6419,16,0.6124,7.861226611,0.2964,12.3,0.1766,7.2,0.7801,0.5347,0.6065,3.898457668,0.6245,48.23877546,0.2591,3.3,0.4149,16.7,0.7299,28.54927636,0.6435,0,0,0,0,0.3817,0.3372,0.3851,0.3321
13,GA,Georgia,30104,1330104,0,4708,83,1,0,4.4,0.0577,0.5288,0.4504,6.1,0.3702,0,36.1,0.4532,0,11.2,0.5047,0,8.1,0.5414,0,10.5,0.545,0,18.2,0.7754,1,1,0.1667,0.3497,15.4,0.8669,19.71556595,0.4639,6.3,0.7148,17.1,0.7774,6.39088432,0.0834,0,0,14.6,0.5262,14.44685466,0.6885,14.2,0.2691,6.5,0.6827,0.5073,0.5348,1.565390504,0.4435,47.29964957,0.2687,6.2,0.677,10.6,0.5979,32.14285714,0.7217,0.333333333,0.458,0,0,0.4524,0.5318,0.4667,0.4973
13,GA,Georgia,30105,1330105,0,2294,20,0.25,0,5.4,0.0783,0.1641,0.0156,6,0.3488,0,34,0.3125,0,10.2,0.3566,0,6.7,0.3111,0,9.3,0.1494,0,14.5,0.2671,0,0,0,0,16.1,0.8811,11.34194273,0.2039,6.9,0.7596,12.1,0.6083,14.83131763,0.5867,0,0,13.3,0.4404,21.99017199,0.9005,25.5,0.8322,2.1,0.1281,0.5341,0.6051,0.805547878,0.2333,62.57775465,0.1251,1,0.1816,16.1,0.7178,17.68530559,0.3246,0,0,0,0,0.2261,0.0583,0.1697,0.0372
13,GA,Georgia,30106,1330106,0,20300,77,1,0,4,0.0497,0.5248,0.4455,4.9,0.1522,0,34.4,0.3344,0,11,0.4747,0,5.5,0.1573,0,10.5,0.545,0,15.5,0.4065,0,0,0,0,14.2,0.8373,22.33096504,0.5437,5.6,0.6484,8,0.3969,15.56053812,0.6342,2.624541943,0.8128,13.3,0.4404,9.650905061,0.4064,10.4,0.1103,7,0.755,0.5585,0.6682,24.54954258,0.8309,40.18405594,0.3397,5.5,0.6227,0,0,44.57757672,0.8728,1.333333333,0.7627,0,0,0.4898,0.6257,0.4348,0.4326
13,GA,Georgia,30107,1330107,0,12908,67,0.75,0,5.4,0.0783,0.4142,0.2348,5.4,0.2301,0,32.1,0.2258,0,9.3,0.2325,0,6.6,0.2966,0,9.6,0.2268,0,15.2,0.3627,0,0,0,0,9.8,0.6824,13.68483412,0.2715,5,0.5821,11.5,0.5823,10.36834925,0.2669,0.242471646,0.4688,12.7,0.4007,13.99878271,0.6667,15.5,0.3462,5.4,0.4912,0.4759,0.4537,2.223601739,0.5305,66.23866182,0.0933,3,0.381,13.8,0.6703,10.98991562,0.1462,0.666666667,0.618,0,0,0.3485,0.253,0.2354,0.0927
13,GA,Georgia,30108,1330108,0,7256,43,0.5,0,3.8,0.0447,0.2724,0.072,7.1,0.5989,0,35.7,0.4217,0,13,0.736,1,8.9,0.6728,1,10.5,0.545,0,17.2,0.6568,0,2,0.3333,0.5404,9.9,0.6864,29.38117525,0.7265,4.6,0.5327,20.5,0.8503,13.69773873,0.5073,0.436681223,0.5323,19.3,0.7716,13.01310044,0.6136,19.7,0.6124,5.5,0.51,0.6343,0.8396,1.840840256,0.4861,45.86620917,0.2836,5.9,0.6549,18,0.7533,29.02086677,0.6553,0,0,0,0,0.4047,0.4002,0.463,0.4909
13,GA,Georgia,30110,1330110,0,13349,79,1,0,4.4,0.0577,0.5288,0.4504,6.4,0.4347,0,35,0.3715,0,11.4,0.5354,0,8.2,0.5596,0,10.4,0.5077,0,18.1,0.7656,1,1,0.1667,0.3497,14.3,0.8402,25.01461134,0.6207,3.9,0.4372,15.3,0.7257,11.56154679,0.3489,0.186625194,0.4466,18.5,0.7383,13.61344538,0.6465,13.3,0.2226,7,0.755,0.5782,0.7145,3.873513176,0.6236,58.28439359,0.1648,4.4,0.5277,13.6,0.6659,31.51006056,0.7088,0.333333333,0.458,0,0,0.4498,0.524,0.5096,0.5827
13,GA,Georgia,30113,1330113,0,6218,89,1,0,4.2,0.0542,0.5271,0.4475,7.3,0.644,0,35.5,0.4073,0,12.6,0.6923,1,9.4,0.7429,1,10.5,0.545,0,18.2,0.7754,1,3,0.5,0.6536,13.5,0.8182,31.33524162,0.7676,4.1,0.4656,25.9,0.9219,12.30596175,0.4023,0.138360429,0.4277,22.5,0.8653,16.54991243,0.7766,18.5,0.5393,7.8,0.8407,0.6825,0.9257,1.555937929,0.4418,62.90719719,0.1221,2.9,0.3705,20.6,0.7932,21.91304348,0.4569,0.333333333,0.458,0,0,0.3775,0.326,0.5882,0.7264
13,GA,Georgia,30114,1330114,0,49774,54,0.75,0,12.40833333,0.4723,0.6112,0.622,4.8,0.1385,0,32.4,0.2382,0,8.7,0.1649,0,5.8,0.1902,0,9.5,0.1987,0,15.4,0.3925,0,0,0,0,14.2,0.8373,18.93803034,0.4402,4.2,0.4801,11.6,0.587,9.971051785,0.2414,4.786740844,0.8896,11.1,0.2923,9.493036212,0.3962,14,0.2586,5.4,0.4912,0.4914,0.4944,6.29290208,0.6836,61.061724,0.1391,5,0.5802,4,0.3865,33.82210188,0.7513,1,0.6973,0,0,0.4626,0.5581,0.4186,0.3992
13,GA,Georgia,30115,1330115,0,35672,55,0.75,0,-999,-999,0.75,0.8165,4.5,0.1016,0,31.4,0.1997,0,8.1,0.1095,0,5.3,0.1363,0,9.3,0.1494,0,14.5,0.2671,0,0,0,0,7.9,0.5811,6.542876115,0.0807,3.2,0.3395,6,0.2729,6.621969747,0.0912,0.881537242,0.6382,7.7,0.0994,7.264038232,0.261,12.7,0.1934,5.9,0.5819,0.3139,0.1132,7.912035747,0.7071,49.06671301,0.2512,1.6,0.2322,2.6,0.3249,15.01469218,0.2445,1,0.6973,0,0,0.351,0.2598,0.2974,0.1754
13,GA,Georgia,30116,1330116,0,23156,20,0.25,0,3.7,0.0437,0.1468,0.0113,5.2,0.1959,0,35,0.3715,0,10.4,0.3856,0,6.7,0.3111,0,10.4,0.5077,0,17.1,0.6422,0,0,0,0,11.6,0.7577,24.3629989,0.6039,6.4,0.7227,13.9,0.6779,10.38768216,0.2681,1.80740867,0.7575,14.5,0.5195,12.37274145,0.5773,13,0.2078,6.8,0.7284,0.5821,0.724,3.333520198,0.6026,53.29717192,0.2111,3.7,0.4571,13.9,0.6729,22.94858699,0.4904,0.333333333,0.458,0,0,0.4132,0.4237,0.2898,0.1638
13,GA,Georgia,30117,1330117,0,34296,43,0.5,0,3.8,0.0447,0.2724,0.072,5.9,0.3285,0,35.2,0.385,0,11.5,0.5502,0,7.4,0.4245,0,11,0.719,1,18.9,0.8376,1,2,0.3333,0.5404,11.8,0.7643,37.04064668,0.8576,6.3,0.7148,15.9,0.7444,13.24939136,0.4731,2.867695634,0.8259,12,0.3518,7.548342971,0.2784,12.8,0.1983,6.5,0.6827,0.5891,0.741,5.831889066,0.6752,44.73704202,0.295,7,0.7285,7.7,0.517,49.7149715,0.9049,0.333333333,0.458,0,0,0.5112,0.6752,0.5072,0.5784
13,GA,Georgia,30118,1330118,0,2373,62,0.75,1,5.503571429,0.083,0.4165,0.2377,0.7,0.002,0,26.6,0.0689,0,2,0.0049,0,2.3,0.0057,0,13.7,0.9872,1,28.5,0.9972,1,2,0.3333,0.5404,9.3,0.6576,-999,-999,33.8,0.9943,0,0,-999,-999,0,0,3.4,0.0215,0.984528833,0.0497,0,0,0,0,0.2154,0.0239,32.62191079,0.8715,22.41013384,0.5197,-999,-999,-999,-999,-999,-999,0,0,0,0,0.3478,0.2518,0.2634,0.1259
13,GA,Georgia,30120,1330120,0,38085,75,1,0,5.6,0.0846,0.5423,0.4805,5.9,0.3285,0,35.2,0.385,0,11.5,0.5502,0,7.5,0.4403,0,10.4,0.5077,0,17.7,0.7205,1,1,0.1667,0.3497,14.1,0.835,28.19526627,0.7006,5.1,0.5944,15.5,0.7323,9.714096843,0.226,3.012618297,0.8329,13.2,0.4337,11.90605044,0.5486,14.4,0.281,7.1,0.7677,0.5952,0.7552,8.289191796,0.7128,43.6672398,0.3065,4.9,0.5723,4.9,0.4225,36.04922992,0.7844,0.333333333,0.458,0,0,0.4652,0.5653,0.5377,0.6377
13,GA,Georgia,30121,1330121,0,22078,82,1,0,5.8,0.0913,0.5456,0.487,5.4,0.2301,0,34.3,0.3284,0,10.7,0.4297,0,7.2,0.3895,0,10.4,0.5077,0,18.1,0.7656,1,1,0.1667,0.3497,15.3,0.8647,22.57268354,0.5509,4.2,0.4801,18.2,0.8035,12.69069573,0.4319,2.378383045,0.7984,12.6,0.3938,14.87701442,0.7083,11.7,0.1525,6.4,0.6659,0.585,0.7312,10.41621121,0.7366,51.03375187,0.2323,3.8,0.4672,5.2,0.4334,42.95782653,0.8597,0.333333333,0.458,0,0,0.4553,0.539,0.5267,0.6169
13,GA,Georgia,30122,1330122,0,21561,63,0.75,0,4.3,0.0563,0.4032,0.215,4.6,0.112,0,36.5,0.4862,0,11.4,0.5354,0,5.9,0.202,0,10.7,0.6183,0,17.2,0.6568,0,0,0,0,16.6,0.8904,27.77155655,0.6905,5.9,0.6796,12.9,0.6405,14.57412925,0.5692,3.390110117,0.8487,7.9,0.1069,9.371069182,0.3882,7.6,0.0518,6.8,0.7284,0.5594,0.6705,19.79786068,0.8062,48.77559756,0.2542,4.5,0.5366,2.1,0.302,53.86015633,0.9259,1.333333333,0.7627,0,0,0.5125,0.6783,0.391,0.3428
