STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag
13,063,040533,140000US13063040533,13063040533,13063040533,Clayton County,Georgia,GA,Census Tract 405.33; Clayton County; Georgia,4497,718,1491,1.5462,0.6468,0.9462,0.4737,1.5968,0.3806,95.2,0.9464,0.9464,0.9464,41.179,0.7429,17,0.7837,2.4,0.2188,55.6,0.7977,38,0.8235,18,0.893,6.9,0.3237,4.5833,0.7487,8,0.1046,22.4,0.5498,7,0.1209,3.9,0.7227,1.498,0.1612,0,0,0.1,0.3697,0.3697,0.1668,7.3974,0.6079,0.639,0.727,0,0,0.322,0.7259,40,0.9248,2.3777,0.8203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5514,49.1,0.4285,8.375,0.5343,1.5142,0.3675,0,0,100,0.6136,0,0,0.6136,0.2271,0.716,0.6401,0,0.6401,0.6401,5.1456,0.3383,11.7,0.7893,1,4.4,0.0816,0,5.4,0.2129,0,19.5,0.7676,1,14,0.7101,1,3,0.6,4,0.0392,0.0392,0.0392,0,0,4.5,0.127,0.127,0.1262,0,0,1,41.0455,0.7803,9,0.0409,0.4824,9,0.5,0.0754,9,1.4074,0.392,9,0,0,0,1.7301,0.4596,1.8963,0.0506,3024,67.2,873,19.4,309,6.9,0,0,0,0,77,1.7,0,0,0,-999,-999
13,067,030107,140000US13067030107,13067030107,13067030107,Cobb County,Georgia,GA,Census Tract 301.07; Cobb County; Georgia,4801,462,1405,0.8686,0.2497,0.8686,0.4099,1.008,0.1051,51.8,0.6759,0.6759,0.6759,12.7504,0.1654,6.9,0.4083,4.8,0.5218,10.1,0.1218,13.5,0.1267,9.7,0.6581,2.1,0.0789,2.081,0.1912,13.8,0.3586,23.7,0.632,10.5,0.3462,4,0.7277,2.0645,0.5644,0.2,0.464,0,0,0.464,0.2333,5.2854,0.2535,0.091,0.3188,0,0,0.3872,0.8174,40,0.9248,2.061,0.713,0,0,73.6054,0.7386,0,0,0,0,0,0,0,0,0.7386,0.3245,28.6559,0.8525,3.3,0.0386,5.3542,0.8369,1.728,0.5888,40.8929,0.5736,100,0.6136,0,0,1.1872,0.5599,0.835,0.7033,0,0.7033,0.7033,6.4181,0.6151,9.8,0.2758,0,6.9,0.3563,0,4.8,0.1258,0,14.8,0.2508,0,9.7,0.2165,0,0,0,5.4,0.0777,0.0777,0.0777,0,0,4.5,0.127,0.127,0.1262,0,0,1,39.1364,0.7726,9,0.0292,0.4172,9,1.4167,0.342,9,1.5188,0.4183,9,0,0,0,1.9501,0.5734,2.1548,0.1394,1199,25,791,16.5,360,7.5,0,0,0,0,130,2.7,5,0.1,0,-999,-999
13,139,001603,140000US13139001603,13139001603,13139001603,Hall County,Georgia,GA,Census Tract 16.03; Hall County; Georgia,5461,806,4473,0.6297,0.1298,0.6297,0.2284,0.6703,0.0282,36.9,0.5456,0.5456,0.5456,18.9959,0.3049,12.5,0.6629,3.7,0.3899,11.2,0.1434,15.2,0.1763,20.6,0.9255,6.4,0.2977,2.9006,0.362,13,0.3154,26,0.7586,10.3,0.3319,4.6,0.7533,2.1592,0.6436,14.3,0.8431,0.1,0.3697,1.2128,0.7487,6.8182,0.5057,0,0,0,0,0.2382,0.5484,30,0.4976,1.046,0.3267,0,0,3.049,0.382,0,0,0,0,0,0,0,0,0.382,0.1882,40.3056,0.8139,14.5,0.1237,6.4167,0.7282,1.6658,0.5272,2.8962,0.36,31.7535,0.2868,0,0,0.6468,0.3238,0.085,0.2092,0,0.2092,0.2092,3.9498,0.124,10,0.3285,0,8,0.4897,0,5.8,0.2866,0,16.5,0.4471,0,10.3,0.2855,0,0,0,4.2,0.0499,0.0499,0.0499,0,0,4.4,0.1172,0.1172,0.1163,0,0,1,40.0909,0.7771,9,0.0234,0.367,9,0.625,0.105,9,1.5151,0.4147,9,0,0,0,1.6638,0.4215,1.8309,0.0406,569,10.4,1231,22.5,32,0.6,0,0,0,0,160,2.9,24,0.4,0,-999,-999
13,143,010100,140000US13143010100,13143010100,13143010100,Haralson County,Georgia,GA,Census Tract 101; Haralson County; Georgia,3636,437,2427,1.8735,0.7983,0.8735,0.4139,2.4229,0.809,1.6,0.0078,0.0078,0.0078,43.0203,0.7687,16.6,0.7745,4.6,0.4996,26.1,0.4406,23.1,0.4585,12.1,0.7539,15.3,0.6927,4.3885,0.7085,13.6,0.3482,27.6,0.8269,14.8,0.6335,0.3,0.2859,2.0945,0.5898,29.5,0.9473,1.4,0.7331,1.6804,0.9573,8.1712,0.7346,0.091,0.3188,0,0,0.1299,0.2474,30,0.4976,1.0638,0.3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1139,0.9791,28.8,0.23,5.0833,0.8631,2.0722,0.8449,10.5522,0.4172,13.476,0.1868,0,0,0.604,0.2213,0.224,0.3214,0,0.3214,0.3214,4.0614,0.1389,11.3,0.7042,1,9.9,0.7768,1,9.8,0.8949,1,19.2,0.7423,1,14.9,0.7811,1,5,1,4.2,0.0499,0.0499,0.0499,0,0,5.6,0.2301,0.2301,0.2283,0,0,1,35.9545,0.7514,9,0.0468,0.5063,9,0.5417,0.0867,9,1.8809,0.5,9,0.0833,0.7114,9,2.5558,0.8243,2.8358,0.5494,28,0.8,0,0,0,0,0,0,0,0,29,0.8,0,0,0,-999,-999
13,151,070113,140000US13151070113,13151070113,13151070113,Henry County,Georgia,GA,Census Tract 701.13; Henry County; Georgia,5200,963,3275,1.7806,0.7592,1.5806,0.8746,1.8285,0.5132,67.1,0.7771,0.7771,0.7771,43.2812,0.7723,13.4,0.6911,13,0.934,29.8,0.5013,41.9,0.8764,27.5,0.9705,19.1,0.8026,5.5482,0.9127,7,0.076,23.4,0.6133,10.5,0.3462,8,0.846,1.8815,0.4045,22.6,0.9118,0,0,0.9118,0.5856,9.1186,0.8627,0.548,0.7041,0,0,0.3225,0.7271,40,0.9248,2.356,0.8138,0,0,83.2313,0.771,0,0,0,0,0,0,0,0,0.771,0.3381,82.8341,0.6777,21.1,0.1701,9.0833,0.4793,1.3271,0.2052,66.9578,0.6662,99.7227,0.5945,11.5223,0.9062,2.1669,0.9625,0.242,0.3354,0,0.3354,0.3354,6.9564,0.7179,11,0.6239,0,6.4,0.2987,0,6.4,0.4043,0,18.4,0.6657,0,14.2,0.7268,1,1,0.2,4.2,0.0499,0.0499,0.0499,0,0,4.5,0.127,0.127,0.1262,0,0,1,44.2273,0.7942,9,0.0526,0.5233,9,0.3333,0.0301,9,1.257,0.3527,9,0.0278,0,2,1.7003,0.4448,1.8772,0.0479,1341,25.8,1847,35.5,211,4.1,0,0,0,0,92,1.8,0,0,0,-999,-999
13,021,013900,140000US13021013900,13021013900,13021013900,Bibb County,Georgia,GA,Census Tract 139; Bibb County; Georgia,1844,487,15433,2.7528,0.9987,1.9528,0.9973,2.8975,0.9498,52.2,0.6789,0.6789,0.6789,62.5147,0.9431,26.6,0.9162,16.8,0.9713,59.1,0.8246,25,0.5212,28.2,0.9732,23.5,0.8855,6.0351,0.9695,8,0.1046,29.5,0.8875,16.6,0.7279,0,0,1.72,0.284,14.6,0.8461,8.1,0.94,1.7861,0.9821,10.2201,0.9637,0.091,0.3188,0.274,0.8046,0.2037,0.4606,40,0.9248,2.5088,0.8457,10.3678,0.9539,44.6267,0.6423,25.0092,0.6233,16.2829,0.8115,0,0,0,0,3.031,0.9761,81.3021,0.6835,52.6,0.4671,4.625,0.9036,2.0542,0.8336,75.1476,0.693,47.5721,0.3516,11.0324,0.9049,1.9495,0.9396,0.084,0.2084,0,0.2084,0.2084,9.7519,0.9891,13.2,0.9499,1,6,0.2545,0,9.9,0.9021,1,23.5,0.9543,1,19.8,0.9554,1,4,0.8,8.8,0.2129,0.2129,0.2129,0,0,4.8,0.1551,0.1551,0.1541,0,0,1,45.1818,0.8075,9,0.0877,0.6025,9,0.7083,0.1357,9,0.8745,0.2537,9,0.0278,0,2,1.7994,0.4943,2.1674,0.1447,843,45.7,44,2.4,0,0,0,0,0,0,75,4.1,0,0,0,-999,-999
13,023,790200,140000US13023790200,13023790200,13023790200,Bleckley County,Georgia,GA,Census Tract 7902; Bleckley County; Georgia,2780,426,2272,1.9624,0.8327,1.1624,0.6419,2.1014,0.6617,44.3,0.6157,0.6157,0.6157,49.7624,0.8496,12.1,0.6491,6.8,0.7065,33.8,0.5601,34,0.7523,10.5,0.6938,29.1,0.9432,5.1546,0.8535,16.8,0.5244,19.2,0.3468,23,0.9216,0.1,0.2298,2.0226,0.5282,23.6,0.9178,9.1,0.946,1.8638,0.9921,9.6567,0.9211,0,0,0.182,0.7498,0.0896,0.1242,30,0.4976,1.3716,0.4632,0,0,2.5511,0.3726,0,0,0,0,0,0,0,0,0.3726,0.1852,42.9501,0.8053,60,0.5501,7.8333,0.5834,1.9388,0.7593,34.0829,0.5462,11.5393,0.1743,0,0,0.7205,0.3483,0.153,0.2627,0,0.2627,0.2627,4.6662,0.2413,12,0.8415,1,7.3,0.4021,0,7.9,0.67,1,19.5,0.7676,1,15.7,0.8294,1,4,0.8,9.4,0.2483,0.2483,0.2483,0,0,4.2,0.1039,0.1039,0.1031,0,0,1,42.9545,0.7894,9,0.1244,0.6947,9,0.25,0.0184,9,1.0668,0.2992,9,0.0278,0,2,1.8017,0.4952,2.1539,0.139,1195,43,29,1,8,0.3,0,0,0,0,0,0,0,0,0,-999,-999
13,025,960101,140000US13025960101,13025960101,13025960101,Brantley County,Georgia,GA,Census Tract 9601.01; Brantley County; Georgia,3689,977,1600,0.8464,0.2371,0.6464,0.2397,1.0318,0.1129,12.3,0.2058,0.2058,0.2058,33.3152,0.612,17.1,0.7859,2.2,0.1939,16,0.2438,25.1,0.5248,15.6,0.8498,29.5,0.9461,4.1563,0.6588,21.9,0.7701,13.7,0.1211,18.6,0.8101,0,0,1.7013,0.2711,64.6,0.9971,0,0,0.9971,0.6847,7.0605,0.5494,0,0,0,0,0.096,0.1434,30,0.4976,0.641,0.1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8145,0.8812,20.7,0.1673,4.5417,0.9105,1.959,0.7726,11.2431,0.4216,39.9486,0.3216,0,0,0.7432,0.3557,0.326,0.3973,0,0.3973,0.3973,3.7405,0.097,11.1,0.652,0,8.4,0.5435,0,7.7,0.6383,0,19.4,0.7589,1,12.2,0.5232,0,1,0.2,9.4,0.2483,0.2483,0.2483,0,0,2.7,0.0541,0.0541,0.0536,0.01,0.036,9,23.5455,0.6448,9,0.3331,0.9759,9,0.2917,0.0221,9,0.9117,0.2639,9,0,0,0,1.9427,0.5701,2.2451,0.1854,258,7,130,3.5,0,0,0,0,0,0,67,1.8,0,0,0,-999,-999
13,135,050565,140000US13135050565,13135050565,13135050565,Gwinnett County,Georgia,GA,Census Tract 505.65; Gwinnett County; Georgia,4507,681,6913,0.8942,0.2645,0.8942,0.4314,0.9765,0.0949,57,0.7125,0.7125,0.7125,27.5768,0.4937,13.1,0.6821,4.1,0.4402,18,0.2861,20.4,0.3615,8.9,0.6199,3.5,0.1447,3.0282,0.3917,12.9,0.3103,27.5,0.8228,11.2,0.3968,8.2,0.8493,2.3792,0.7993,0,0,0.1,0.3697,0.3697,0.1668,6.4896,0.4484,0,0,0,0,0.3126,0.7089,40,0.9248,1.6337,0.554,0,0,89.7789,0.7946,0,0,70.238,0.9334,0,0,0,0,1.728,0.7525,80.4447,0.6866,10.2,0.0943,6.7083,0.6974,1.4783,0.332,0,0,52.3579,0.3695,0,0,0.3695,0.1161,0.363,0.4245,0,0.4245,0.4245,5.634,0.4458,9.1,0.1242,0,6.2,0.2765,0,5.6,0.2485,0,14.8,0.2508,0,12.9,0.6034,0,0,0,4.4,0.055,0.055,0.055,0,0,4.3,0.1097,0.1097,0.1089,0,0,1,36.9091,0.7564,9,0.0234,0.367,9,1.2917,0.3048,9,1.5151,0.4147,9,0.0278,0,2,1.8429,0.5157,2.0076,0.0823,624,13.8,672,14.9,1123,24.9,1,0,0,0,148,3.3,0,0,0,-999,-999
13,135,050615,140000US13135050615,13135050615,13135050615,Gwinnett County,Georgia,GA,Census Tract 506.15; Gwinnett County; Georgia,2083,817,843,0.3537,0.0377,0.3537,0.0758,0.4291,0.0069,45.5,0.6261,0.6261,0.6261,29.8127,0.5409,14,0.7091,1.2,0.086,15.1,0.2247,49.6,0.9465,17.8,0.8903,1.1,0.0406,3.4381,0.4886,8,0.1046,24.7,0.691,8.6,0.2138,3.7,0.7132,1.7226,0.2856,0,0,0,0,0,0,5.7868,0.3301,0,0,0,0,0.2838,0.651,30,0.4976,1.1486,0.3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.4244,0.6716,2,0.0254,7.0556,0.661,1.358,0.2269,0,0,11.6583,0.1753,0,0,0.1753,0.0648,0.082,0.2062,0,0.2062,0.2062,2.8881,0.0236,10.1,0.3565,0,6.4,0.2987,0,5.7,0.267,0,17.6,0.5792,0,12.3,0.5352,0,0,0,4,0.0392,0.0392,0.0392,0,0,4.3,0.1097,0.1097,0.1089,0,0,1,37.2273,0.7577,9,0.0234,0.367,9,1.2917,0.3048,9,1.5151,0.4147,9,0,0,0,1.8442,0.5165,1.9931,0.0754,250,12,536,25.7,7,0.3,0,0,0,0,155,7.4,0,0,0,-999,-999
13,135,050626,140000US13135050626,13135050626,13135050626,Gwinnett County,Georgia,GA,Census Tract 506.26; Gwinnett County; Georgia,4643,724,2982,0.1622,0.0081,0.1622,0.0179,0.2589,0.0015,38.7,0.5635,0.5635,0.5635,3.7691,0.0137,7.5,0.4425,4,0.4268,5.3,0.0464,15,0.1702,8.1,0.5789,4.9,0.2188,1.8973,0.1583,9.8,0.1679,27.6,0.8269,11.8,0.4392,0,0,1.434,0.1355,0,0,0.1,0.3697,0.3697,0.1668,4.2645,0.1199,0,0,0,0,0.2382,0.5484,30,0.4976,1.046,0.3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0786,6.3333,0.7379,1.8165,0.6654,0,0,0.2098,0.0973,0,0,0.0973,0.0445,0.103,0.2234,0,0.2234,0.2234,3.1832,0.0423,9.8,0.2758,0,6.7,0.333,0,4.7,0.1148,0,16.1,0.3979,0,9.7,0.2165,0,0,0,3.6,0.0291,0.0291,0.0291,0,0,4.6,0.1365,0.1365,0.1356,0,0,1,43.9091,0.7931,9,0.0234,0.367,9,1.2917,0.3048,9,1.5151,0.4147,9,0,0,0,1.8796,0.5391,2.0452,0.0967,1034,22.3,220,4.7,343,7.4,0,0,0,0,156,3.4,46,1,0,-999,-999
13,089,021227,140000US13089021227,13089021227,13089021227,DeKalb County,Georgia,GA,Census Tract 212.27; DeKalb County; Georgia,5615,863,3970,0.3861,0.046,0.3861,0.0904,0.5851,0.0183,44.4,0.6166,0.6166,0.6166,8.5307,0.0796,0.5,0.0216,0.6,0.0427,61.6,0.8425,27.7,0.6022,6.2,0.4567,6.9,0.3237,2.369,0.248,12.3,0.2793,27,0.8032,10.5,0.3462,2.9,0.6666,2.0953,0.5905,0,0,0,0,0,0,5.0809,0.2233,0.091,0.3188,0,0,0.5425,0.9291,40,0.9248,2.1727,0.7508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5514,28.5,0.2273,13.5556,0.2007,0.9794,0.0413,0,0,88.6089,0.5098,0,0,0.5098,0.1712,0.571,0.5536,0,0.5536,0.5536,4.2155,0.1628,8.1,0.0242,0,5.5,0.1978,0,2.9,0.019,0,11.7,0.0378,0,6.1,0.0268,0,0,0,4,0.0392,0.0392,0.0392,0,0,4.7,0.1465,0.1465,0.1455,0,0,1,32.7727,0.7306,9,0.0409,0.4824,9,1.875,0.4792,9,1.4074,0.392,9,0,0,0,2.0842,0.6388,2.2699,0.199,793,14.1,0,0,1430,25.5,0,0,0,0,271,4.8,0,0,0,-999,-999
13,089,021420,140000US13089021420,13089021420,13089021420,DeKalb County,Georgia,GA,Census Tract 214.20; DeKalb County; Georgia,1370,330,622,1.6757,0.7114,1.4757,0.825,1.846,0.5232,86.1,0.8839,0.8839,0.8839,65.2554,0.9562,42.3,0.983,1.9,0.158,96.6,0.9858,52.8,0.9648,47.4,0.9982,23.6,0.887,5.933,0.9602,6.9,0.0736,30.4,0.9086,3.4,0.0146,28.3,0.9853,1.9821,0.4913,0,0,0,0,0,0,8.799,0.8237,0.274,0.5463,0,0,0.5692,0.9385,40,0.9248,2.4096,0.8282,0,0,0,0,40.9797,0.6736,0,0,0,0,0,0,0.6736,0.2968,100,0.5514,95.3,0.9614,12,0.3126,1.8254,0.6734,45.7431,0.592,100,0.6136,0,0,1.2056,0.5703,0.459,0.4867,0,0.4867,0.4867,6.6009,0.652,10.2,0.3849,0,3.3,0.0199,0,5,0.1516,0,19.4,0.7589,1,13.3,0.6447,0,1,0.2,4,0.0392,0.0392,0.0392,0,0,4.4,0.1172,0.1172,0.1163,0,0,1,29.9091,0.7061,9,0.0409,0.4824,9,1.875,0.4792,9,1.4074,0.392,9,0,0,0,2.0597,0.6282,2.2161,0.1703,69,5,1027,75,18,1.3,0,0,0,0,53,3.9,12,0.9,0,-999,-999
13,089,021606,140000US13089021606,13089021606,13089021606,DeKalb County,Georgia,GA,Census Tract 216.06; DeKalb County; Georgia,4248,1145,4111,0.8323,0.2292,0.8323,0.3811,0.8609,0.0639,38.1,0.5574,0.5574,0.5574,18.6013,0.2959,3.5,0.19,5.5,0.5945,56.8,0.8076,34.5,0.7622,8.2,0.5842,5.7,0.2606,3.495,0.5016,12.5,0.2893,24,0.6504,9.2,0.2533,0,0,1.193,0.0699,0,0,0.1,0.3697,0.3697,0.1668,5.6151,0.3036,0.274,0.5463,0,0,0.6315,0.9542,40,0.9248,2.4253,0.8313,0,0,0.5251,0.319,4.1897,0.5097,0,0,0,0,0,0,0.8287,0.3632,100,0.5514,50.8,0.4472,13.5556,0.2007,1.1993,0.1266,16.4054,0.4548,100,0.6136,0,0,1.0684,0.4996,0.467,0.4921,0,0.4921,0.4921,6.0138,0.5287,8.9,0.0946,0,7.1,0.3792,0,4.1,0.0636,0,12.8,0.087,0,7.1,0.0468,0,0,0,4,0.0392,0.0392,0.0392,0,0,4.4,0.1172,0.1172,0.1163,0,0,1,30.8636,0.716,9,0.0409,0.4824,9,0,0,0,1.4074,0.392,9,0,0,0,1.5904,0.375,1.7468,0.0286,748,17.6,335,7.9,296,7,0,0,0,0,239,5.6,0,0,0,-999,-999
13,089,023108,140000US13089023108,13089023108,13089023108,DeKalb County,Georgia,GA,Census Tract 231.08; DeKalb County; Georgia,4065,711,3453,1.901,0.8092,1.301,0.729,2.082,0.6513,93,0.93,0.93,0.93,56.5805,0.907,7.9,0.4638,12.4,0.9242,54.9,0.7917,43,0.8893,16.4,0.8664,20.4,0.8313,5.6737,0.9298,19.2,0.6525,23.1,0.5938,22.1,0.9052,3,0.6737,2.8252,0.9671,0,0,0.6,0.6153,0.6153,0.3409,10.0442,0.9532,0.183,0.4757,0,0,0.4556,0.8844,40,0.9248,2.2849,0.7882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.6751,0.6068,69.7,0.6601,11.5556,0.338,1.6049,0.4643,0,0,100,0.6136,0,0,0.6136,0.2271,0.804,0.6845,0,0.6845,0.6845,5.1879,0.3478,12.5,0.9009,1,5.3,0.1751,0,7.3,0.5726,0,19.7,0.7826,1,18.6,0.9335,1,3,0.6,4,0.0392,0.0392,0.0392,0,0,4.4,0.1172,0.1172,0.1163,0,0,1,31.8182,0.7247,9,0.0526,0.5233,9,1.875,0.4792,9,1.257,0.3527,9,0.0278,0,2,2.0799,0.6373,2.2363,0.181,3628,89.2,50,1.2,92,2.3,0,0,0,0,12,0.3,0,0,0,-999,-999
13,089,023320,140000US13089023320,13089023320,13089023320,DeKalb County,Georgia,GA,Census Tract 233.20; DeKalb County; Georgia,3960,805,2854,2.0421,0.8608,1.4421,0.8074,2.23,0.725,98.5,0.9785,0.9785,0.9785,56.7168,0.908,18.8,0.819,8.6,0.8129,93.3,0.9788,74.5,0.9988,20.1,0.9207,36.3,0.9777,6.4159,0.9937,9,0.1382,26.3,0.7723,8.8,0.2265,0,0,1.137,0.0599,0,0,4.3,0.8881,0.8881,0.5623,9.4195,0.8972,0.274,0.5463,0,0,0.4055,0.839,40,0.9248,2.3101,0.7975,0,0,47.7668,0.6534,37.1149,0.6628,0,0,0,0,0,0,1.3162,0.5462,100,0.5514,19.2,0.1561,12.9167,0.2499,0.9574,0.0365,50.5531,0.6102,100,0.6136,0,0,1.2238,0.5806,0.178,0.2825,0,0.2825,0.2825,6.09,0.5449,13.8,0.9716,1,4.2,0.0639,0,5.5,0.2297,0,22.3,0.9228,1,15.2,0.8011,1,3,0.6,3.8,0.0338,0.0338,0.0338,0,0,4.5,0.127,0.127,0.1262,0,0,1,33.0909,0.7321,9,0.0526,0.5233,9,1.875,0.4792,9,1.257,0.3527,9,0,0,0,2.0873,0.6402,2.2481,0.1879,3595,90.8,159,4,0,0,0,0,0,0,145,3.7,0,0,0,-999,-999
13,089,023321,140000US13089023321,13089023321,13089023321,DeKalb County,Georgia,GA,Census Tract 233.21; DeKalb County; Georgia,4466,960,1379,1.5155,0.6311,0.9155,0.4488,1.5475,0.3542,100,0.9954,0.9954,0.9954,37.3269,0.6819,14.7,0.7286,13.1,0.9354,84.6,0.9558,33.9,0.7505,17.3,0.8823,32.8,0.9647,5.8992,0.9569,7,0.076,19.1,0.341,12.2,0.4669,2.6,0.6442,1.5281,0.1747,0,0,0,0,0,0,8.4227,0.7719,0.274,0.5463,0,0,0.4055,0.839,40,0.9248,2.3101,0.7975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5514,10.6,0.097,12.9167,0.2499,0.8983,0.0251,0,0,100,0.6136,0,0,0.6136,0.2271,0.163,0.2696,0,0.2696,0.2696,4.0916,0.1436,12.6,0.9098,1,4,0.0489,0,4.7,0.1148,0,20,0.8042,1,14.1,0.7185,1,3,0.6,3.8,0.0338,0.0338,0.0338,0,0,4.5,0.127,0.127,0.1262,0,0,1,32.1364,0.7268,9,0.0526,0.5233,9,0,0,0,1.257,0.3527,9,0,0,0,1.6028,0.3873,1.7636,0.032,4396,98.4,48,1.1,22,0.5,0,0,0,0,0,0,0,0,0,-999,-999
13,089,023433,140000US13089023433,13089023433,13089023433,DeKalb County,Georgia,GA,Census Tract 234.33; DeKalb County; Georgia,5275,2487,3108,1.0627,0.3686,0.6627,0.251,1.2729,0.2106,99.5,0.99,0.99,0.99,38.9383,0.7081,4,0.2239,14.2,0.9497,12.5,0.1702,44.1,0.9011,2.8,0.1794,0,0,3.1324,0.4161,22.7,0.7987,23.3,0.6066,12.6,0.494,0,0,1.8993,0.4196,0,0,0,0,0,0,6.0217,0.3683,0.548,0.7041,0,0,0.3166,0.7157,40,0.9248,2.3446,0.8101,0,0,0,0,0,0,32.4199,0.8614,0,0,0,0,0.8614,0.4036,100,0.5514,0.6,0.0104,4.8333,0.8865,1.4483,0.3048,0,0,0,0,0,0,0,0,0.178,0.2825,0,0.2825,0.2825,4.9368,0.2944,12.1,0.8555,1,4.6,0.1007,0,5.5,0.2297,0,17.4,0.5557,0,15.7,0.8294,1,2,0.4,3.8,0.0338,0.0338,0.0338,0,0,4.5,0.127,0.127,0.1262,0,0,1,39.4545,0.7742,9,0.0526,0.5233,9,1.875,0.4792,9,1.257,0.3527,9,0,0,0,2.1294,0.6572,2.2902,0.2102,3930,74.5,439,8.3,0,0,0,0,0,0,879,16.7,0,0,0,-999,-999
13,089,023442,140000US13089023442,13089023442,13089023442,DeKalb County,Georgia,GA,Census Tract 234.42; DeKalb County; Georgia,2928,569,2192,1.7499,0.7452,1.3499,0.7574,1.9405,0.5758,98.3,0.9764,0.9764,0.9764,27.1731,0.4849,6.5,0.3846,7.3,0.7408,43.2,0.6773,27.6,0.5996,13.3,0.7927,5.6,0.2557,3.9356,0.606,22.5,0.7918,16.4,0.2058,18.7,0.8141,0.8,0.4212,2.2329,0.7006,0,0,0.3,0.5046,0.5046,0.2494,7.6495,0.6512,0.274,0.5463,0,0,0.4311,0.8652,40,0.9248,2.3363,0.807,0,0,69.721,0.7261,62.0654,0.7282,0,0,0,0,0,0,1.4543,0.6003,38.4774,0.8194,38.3,0.3161,7.1319,0.6519,1.7874,0.6416,0,0,100,0.6136,0,0,0.6136,0.2271,0.752,0.6586,0,0.6586,0.6586,6.8502,0.6987,11.8,0.8079,1,5,0.1421,0,5.9,0.3064,0,16.6,0.4592,0,16.3,0.8586,1,2,0.4,4,0.0392,0.0392,0.0392,0,0,4.5,0.127,0.127,0.1262,0,0,1,33.0909,0.7321,9,0.0526,0.5233,9,1.875,0.4792,9,1.257,0.3527,9,0,0,0,2.0873,0.6402,2.2535,0.1906,2753,94,71,2.4,0,0,0,0,35,1.2,18,0.6,0,0,0,-999,-999
